Wallet_ID,Suspicion_Score,Predicted_Label,True_Label
W_Normal_70516,0.08043714,0,0
W_Normal_46441,0.08043637,0,0
W_Normal_33525,0.08043507,0,0
W_Normal_72026,0.0804348,0,0
W_Normal_26338,0.08043291,0,0
W_Normal_26687,0.08043261,0,0
W_Normal_37520,0.080432095,0,0
W_Normal_76392,0.08043093,0,0
W_Normal_75248,0.08043009,0,0
W_Normal_27774,0.08042694,0,0
W_Normal_10312,0.08042561,0,0
W_Normal_44394,0.08042163,0,0
W_Normal_29006,0.08041818,0,0
W_Normal_28349,0.08041719,0,0
W_Normal_6424,0.08041636,0,0
W_Normal_90594,0.08041563,0,0
W_Normal_47770,0.080414295,0,0
W_Normal_8866,0.08041302,0,0
W_Normal_72330,0.08041203,0,0
W_Normal_41602,0.08041056,0,0
W_Normal_31706,0.08040964,0,0
W_Normal_23823,0.08040942,0,0
W_Normal_64500,0.080409,0,0
W_Normal_68481,0.080404595,0,0
W_Normal_69114,0.08040248,0,0
W_Normal_35870,0.080401175,0,0
W_Normal_35471,0.080399655,0,0
W_Normal_58699,0.08039804,0,0
W_Normal_26787,0.080393314,0,0
W_Normal_63594,0.080392934,0,0
W_Normal_21579,0.080391236,0,0
W_Normal_24944,0.08038914,0,0
W_Normal_84992,0.08038898,0,0
W_Normal_71650,0.08038652,0,0
W_Normal_23310,0.080385625,0,0
W_Normal_90889,0.08038454,0,0
W_Normal_49008,0.08038274,0,0
W_Normal_4071,0.08038161,0,0
W_Normal_31009,0.0803806,0,0
W_Normal_37142,0.08037836,0,0
W_Normal_98260,0.080373555,0,0
W_Normal_80731,0.08037328,0,0
W_Normal_63266,0.08037313,0,0
W_Normal_81727,0.08037255,0,0
W_Normal_71615,0.08036882,0,0
W_Normal_11531,0.08036783,0,0
W_Normal_72798,0.08036762,0,0
W_Normal_28041,0.080366954,0,0
W_Normal_36287,0.08036434,0,0
W_Normal_38611,0.08036409,0,0
W_Normal_82155,0.08036177,0,0
W_Normal_23039,0.08036089,0,0
W_Normal_6430,0.0803594,0,0
W_Normal_88653,0.080359235,0,0
W_Normal_28027,0.08035765,0,0
W_Normal_6134,0.080352485,0,0
W_Normal_36506,0.08035141,0,0
W_Normal_91415,0.080346294,0,0
W_Normal_33084,0.0803432,0,0
W_Normal_91003,0.08033992,0,0
W_Normal_92646,0.08033801,0,0
W_Normal_72827,0.080337726,0,0
W_Normal_90329,0.08033676,0,0
W_Normal_70347,0.08033633,0,0
W_Normal_79273,0.080334,0,0
W_Normal_41500,0.08032974,0,0
W_Normal_20116,0.08032451,0,0
W_Normal_28677,0.0803232,0,0
W_Normal_3640,0.080320895,0,0
W_Normal_23451,0.08031766,0,0
W_Normal_94281,0.08031756,0,0
W_Normal_30726,0.08031699,0,0
W_Normal_48470,0.08031636,0,0
W_Normal_83438,0.080315515,0,0
W_Normal_77648,0.08031544,0,0
W_Normal_46792,0.08031473,0,0
W_Normal_90504,0.0803141,0,0
W_Normal_51450,0.0803141,0,0
W_Normal_12012,0.08031234,0,0
W_Normal_30701,0.080311514,0,0
W_Normal_75655,0.08031079,0,0
W_Normal_95032,0.08030929,0,0
W_Normal_421,0.08030877,0,0
W_Normal_16592,0.08030775,0,0
W_Normal_69533,0.080305226,0,0
W_Normal_62481,0.08030502,0,0
W_Normal_16895,0.0803047,0,0
W_Normal_92066,0.08030361,0,0
W_Normal_88756,0.08030139,0,0
W_Normal_46806,0.08030075,0,0
W_Normal_44845,0.0802995,0,0
W_Normal_23604,0.08029841,0,0
W_Normal_22336,0.08029644,0,0
W_Normal_35255,0.0802958,0,0
W_Normal_4173,0.080292866,0,0
W_Normal_30131,0.08028898,0,0
W_Normal_52519,0.08028825,0,0
W_Normal_98396,0.08028466,0,0
W_Normal_62869,0.080278836,0,0
W_Normal_14366,0.080277696,0,0
W_Normal_37438,0.08027653,0,0
W_Normal_43234,0.08027642,0,0
W_Normal_48521,0.080275945,0,0
W_Normal_30136,0.08027552,0,0
W_Normal_42999,0.080272146,0,0
W_Normal_54745,0.080269806,0,0
W_Normal_56315,0.080269724,0,0
W_Normal_32487,0.08026491,0,0
W_Normal_95843,0.0802647,0,0
W_Normal_25302,0.08026301,0,0
W_Normal_56064,0.08026301,0,0
W_Normal_36284,0.08025893,0,0
W_Normal_63936,0.08025477,0,0
W_Normal_66441,0.08025431,0,0
W_Normal_97163,0.08025403,0,0
W_Normal_27863,0.08025226,0,0
W_Normal_35211,0.08025087,0,0
W_Normal_74298,0.080250226,0,0
W_Normal_96963,0.08024691,0,0
W_Normal_23496,0.08024682,0,0
W_Normal_82292,0.08024474,0,0
W_Normal_52089,0.08024277,0,0
W_Normal_56642,0.0802423,0,0
W_Normal_26203,0.08023924,0,0
W_Normal_48522,0.08023913,0,0
W_Normal_72864,0.08023894,0,0
W_Normal_49876,0.08023869,0,0
W_Normal_77744,0.08023814,0,0
W_Normal_36552,0.08023528,0,0
W_Normal_60269,0.080233835,0,0
W_Normal_1732,0.08022951,0,0
W_Normal_5945,0.080226764,0,0
W_Normal_65071,0.080223456,0,0
W_Normal_83821,0.080223374,0,0
W_Normal_46955,0.08022282,0,0
W_Normal_88094,0.080222465,0,0
W_Normal_48344,0.080219515,0,0
W_Normal_11632,0.08021785,0,0
W_Normal_38011,0.080217406,0,0
W_Normal_6348,0.080214515,0,0
W_Normal_65283,0.08021409,0,0
W_Normal_4427,0.08021209,0,0
W_Normal_89940,0.08021208,0,0
W_Normal_47815,0.08020973,0,0
W_Normal_51031,0.080209315,0,0
W_Normal_3339,0.08020869,0,0
W_Normal_56588,0.08020868,0,0
W_Normal_42456,0.08020818,0,0
W_Normal_9210,0.08020789,0,0
W_Normal_61528,0.08020765,0,0
W_Normal_35063,0.08020653,0,0
W_Normal_40177,0.080198474,0,0
W_Normal_24860,0.0801971,0,0
W_Normal_54901,0.08019581,0,0
W_Normal_12149,0.080195226,0,0
W_Normal_84887,0.0801925,0,0
W_Normal_22384,0.080192,0,0
W_Normal_68073,0.08019133,0,0
W_Normal_23122,0.08019029,0,0
W_Normal_43459,0.080187745,0,0
W_Normal_91568,0.08018635,0,0
W_Normal_80316,0.08018211,0,0
W_Normal_80030,0.080179065,0,0
W_Normal_48996,0.08017738,0,0
W_Normal_39472,0.08017657,0,0
W_Normal_10582,0.08017383,0,0
W_Normal_50974,0.08017275,0,0
W_Normal_9591,0.08016999,0,0
W_Normal_29479,0.080167696,0,0
W_Normal_48954,0.08016703,0,0
W_Normal_10028,0.08016591,0,0
W_Normal_93234,0.08016269,0,0
W_Normal_19982,0.08016205,0,0
W_Normal_43481,0.08016106,0,0
W_Normal_67133,0.080160126,0,0
W_Normal_40089,0.08015877,0,0
W_Normal_29323,0.08015587,0,0
W_Normal_86231,0.08015538,0,0
W_Normal_57641,0.080153376,0,0
W_Normal_93859,0.08015062,0,0
W_Normal_72854,0.08014902,0,0
W_Normal_24605,0.080148816,0,0
W_Normal_22457,0.0801452,0,0
W_Normal_94961,0.080141686,0,0
W_Normal_50581,0.080141164,0,0
W_Normal_77363,0.08013998,0,0
W_Normal_15053,0.080136485,0,0
W_Normal_27704,0.080136396,0,0
W_Normal_25868,0.080133535,0,0
W_Normal_76827,0.080132015,0,0
W_Normal_62207,0.08013174,0,0
W_Normal_95104,0.08013167,0,0
W_Normal_44889,0.080131635,0,0
W_Normal_95026,0.080131635,0,0
W_Normal_61151,0.08013001,0,0
W_Normal_46059,0.08012699,0,0
W_Normal_58269,0.080124676,0,0
W_Normal_78139,0.080124445,0,0
W_Normal_56486,0.08012372,0,0
W_Normal_73075,0.08012246,0,0
W_Normal_98484,0.08012208,0,0
W_Normal_29648,0.080121726,0,0
W_Normal_58154,0.0801211,0,0
W_Normal_34263,0.08011934,0,0
W_Normal_70702,0.080118485,0,0
W_Normal_8835,0.08011706,0,0
W_Normal_94669,0.08011401,0,0
W_Normal_93342,0.08011385,0,0
W_Normal_74580,0.08011191,0,0
W_Normal_29961,0.08011046,0,0
W_Normal_8861,0.08010676,0,0
W_Normal_12932,0.080103956,0,0
W_Normal_17147,0.08010328,0,0
W_Normal_40514,0.08010233,0,0
W_Normal_23194,0.08009741,0,0
W_Normal_59909,0.08009463,0,0
W_Normal_35544,0.08008957,0,0
W_Normal_85288,0.080088876,0,0
W_Normal_6745,0.08008845,0,0
W_Normal_12779,0.08008832,0,0
W_Normal_61448,0.0800874,0,0
W_Normal_14065,0.08008725,0,0
W_Normal_89682,0.08008549,0,0
W_Normal_19447,0.0800836,0,0
W_Normal_42358,0.0800836,0,0
W_Normal_2938,0.08008125,0,0
W_Normal_99816,0.08007967,0,0
W_Normal_86727,0.080078125,0,0
W_Normal_97605,0.08007701,0,0
W_Normal_53050,0.08007545,0,0
W_Normal_86776,0.08007341,0,0
W_Normal_9343,0.08007322,0,0
W_Normal_85110,0.08007303,0,0
W_Normal_39960,0.08007299,0,0
W_Normal_3195,0.08007228,0,0
W_Normal_70458,0.08007218,0,0
W_Normal_26438,0.08006759,0,0
W_Normal_51302,0.08006748,0,0
W_Normal_74755,0.08006656,0,0
W_Normal_22638,0.080065265,0,0
W_Normal_8871,0.08006361,0,0
W_Normal_94038,0.08006353,0,0
W_Normal_9731,0.08006154,0,0
W_Normal_82477,0.08005905,0,0
W_Normal_11249,0.080056,0,0
W_Normal_44415,0.08005371,0,0
W_Normal_59251,0.08005283,0,0
W_Normal_16922,0.08005276,0,0
W_Normal_38888,0.0800515,0,0
W_Normal_89011,0.080048196,0,0
W_Normal_24352,0.08004632,0,0
W_Normal_84755,0.08004609,0,0
W_Normal_38818,0.080045864,0,0
W_Normal_65337,0.0800456,0,0
W_Normal_63115,0.08004422,0,0
W_Normal_98602,0.08004314,0,0
W_Normal_66223,0.0800414,0,0
W_Normal_57192,0.08003935,0,0
W_Normal_13011,0.080038615,0,0
W_Normal_7885,0.08003834,0,0
W_Normal_30812,0.08003832,0,0
W_Normal_58883,0.080038175,0,0
W_Normal_15261,0.08003363,0,0
W_Normal_44933,0.080032736,0,0
W_Normal_97289,0.08003243,0,0
W_Normal_60552,0.080031,0,0
W_Normal_9627,0.08002804,0,0
W_Normal_2651,0.080021024,0,0
W_Normal_57785,0.08002053,0,0
W_Normal_2335,0.08001822,0,0
W_Normal_33818,0.08001231,0,0
W_Normal_61163,0.080011755,0,0
W_Normal_25537,0.080011055,0,0
W_Normal_9376,0.08001095,0,0
W_Normal_27268,0.08001053,0,0
W_Normal_91577,0.08001052,0,0
W_Normal_22706,0.080010034,0,0
W_Normal_31448,0.080004126,0,0
W_Normal_10295,0.08000146,0,0
W_Normal_37274,0.080000125,0,0
W_Normal_82821,0.07999815,0,0
W_Normal_23937,0.07999656,0,0
W_Normal_51865,0.07999293,0,0
W_Normal_58829,0.07999178,0,0
W_Normal_9052,0.07999056,0,0
W_Normal_43874,0.07998991,0,0
W_Normal_78697,0.079989195,0,0
W_Normal_32603,0.07998791,0,0
W_Normal_96389,0.07998607,0,0
W_Normal_36636,0.07998574,0,0
W_Normal_8524,0.07998363,0,0
W_Normal_63231,0.07998214,0,0
W_Normal_67860,0.07998175,0,0
W_Normal_24920,0.07998153,0,0
W_Normal_246,0.079980716,0,0
W_Normal_9110,0.079974584,0,0
W_Normal_19146,0.07997416,0,0
W_Normal_78380,0.079973586,0,0
W_Normal_60793,0.07996807,0,0
W_Normal_75983,0.07996804,0,0
W_Normal_33370,0.0799653,0,0
W_Normal_61988,0.07996377,0,0
W_Normal_42835,0.07996354,0,0
W_Normal_16226,0.07996209,0,0
W_Normal_85991,0.07996148,0,0
W_Normal_420,0.07996129,0,0
W_Normal_93473,0.079960614,0,0
W_Normal_91900,0.079959124,0,0
W_Normal_92221,0.07995821,0,0
W_Normal_72801,0.0799573,0,0
W_Normal_74379,0.0799512,0,0
W_Normal_42224,0.079949506,0,0
W_Normal_77959,0.07994699,0,0
W_Normal_28797,0.07994695,0,0
W_Normal_47810,0.07994647,0,0
W_Normal_21855,0.07994481,0,0
W_Normal_21499,0.079943866,0,0
W_Normal_62555,0.07994362,0,0
W_Normal_17527,0.079942636,0,0
W_Normal_38080,0.07994191,0,0
W_Normal_67682,0.07994117,0,0
W_Normal_32322,0.07993631,0,0
W_Normal_14917,0.07993629,0,0
W_Normal_31246,0.079930626,0,0
W_Normal_69170,0.07993008,0,0
W_Normal_38949,0.07992654,0,0
W_Normal_3502,0.07992482,0,0
W_Normal_34129,0.079921916,0,0
W_Normal_25144,0.07991798,0,0
W_Normal_65439,0.07991559,0,0
W_Normal_74009,0.07991515,0,0
W_Normal_99360,0.079915,0,0
W_Normal_15195,0.0799149,0,0
W_Normal_72346,0.07991441,0,0
W_Normal_81908,0.07991055,0,0
W_Normal_60763,0.07990908,0,0
W_Normal_71437,0.07990883,0,0
W_Normal_69684,0.07990864,0,0
W_Normal_96507,0.07990698,0,0
W_Normal_47280,0.079906784,0,0
W_Normal_43395,0.07990603,0,0
W_Normal_87567,0.07990519,0,0
W_Normal_65960,0.07990414,0,0
W_Normal_83847,0.079903856,0,0
W_Normal_56856,0.07990354,0,0
W_Normal_11837,0.07990162,0,0
W_Normal_22770,0.07990084,0,0
W_Normal_31611,0.07990003,0,0
W_Normal_53030,0.07989899,0,0
W_Normal_63093,0.079896286,0,0
W_Normal_23681,0.079893306,0,0
W_Normal_20603,0.079890326,0,0
W_Normal_19821,0.07988967,0,0
W_Normal_67504,0.07988708,0,0
W_Normal_47218,0.07988652,0,0
W_Normal_41591,0.07988458,0,0
W_Normal_20783,0.07988444,0,0
W_Normal_29496,0.07988298,0,0
W_Normal_68074,0.07988111,0,0
W_Normal_1919,0.07988009,0,0
W_Normal_77240,0.07987984,0,0
W_Normal_71263,0.079877146,0,0
W_Normal_12100,0.07987624,0,0
W_Normal_99669,0.07987551,0,0
W_Normal_68709,0.0798753,0,0
W_Normal_25414,0.079872236,0,0
W_Normal_35094,0.0798714,0,0
W_Normal_84596,0.07986894,0,0
W_Normal_65585,0.07986827,0,0
W_Normal_92502,0.07986674,0,0
W_Normal_99106,0.07986548,0,0
W_Normal_87145,0.07986532,0,0
W_Normal_27667,0.079860225,0,0
W_Normal_59333,0.07985791,0,0
W_Normal_33713,0.079857595,0,0
W_Normal_34955,0.0798557,0,0
W_Normal_39856,0.079854436,0,0
W_Normal_40603,0.07985416,0,0
W_Normal_26762,0.07985204,0,0
W_Normal_5289,0.07985189,0,0
W_Normal_39383,0.07985041,0,0
W_Normal_86679,0.07985024,0,0
W_Normal_22259,0.07984712,0,0
W_Normal_5058,0.07984663,0,0
W_Normal_65890,0.079844944,0,0
W_Normal_91339,0.079841934,0,0
W_Normal_53959,0.07984142,0,0
W_Normal_20888,0.07984018,0,0
W_Normal_48607,0.07983924,0,0
W_Normal_99890,0.07983673,0,0
W_Normal_73254,0.079835735,0,0
W_Normal_56289,0.079835735,0,0
W_Normal_56195,0.079833895,0,0
W_Normal_19405,0.079831205,0,0
W_Normal_7087,0.07983076,0,0
W_Normal_32999,0.079828955,0,0
W_Normal_60958,0.079827465,0,0
W_Normal_78036,0.07982683,0,0
W_Normal_48434,0.07982659,0,0
W_Normal_85790,0.07982648,0,0
W_Normal_36053,0.07982504,0,0
W_Normal_78192,0.07982412,0,0
W_Normal_58512,0.079822876,0,0
W_Normal_47236,0.07982132,0,0
W_Normal_2121,0.07981877,0,0
W_Normal_55609,0.07981678,0,0
W_Normal_12802,0.07981573,0,0
W_Normal_66424,0.07981507,0,0
W_Normal_16368,0.07981206,0,0
W_Normal_48267,0.07981013,0,0
W_Normal_1340,0.079809345,0,0
W_Normal_96787,0.07980754,0,0
W_Normal_10476,0.07980631,0,0
W_Normal_26356,0.07980568,0,0
W_Normal_48711,0.07980495,0,0
W_Normal_92353,0.07980274,0,0
W_Normal_59924,0.07980264,0,0
W_Normal_57398,0.079802446,0,0
W_Normal_67826,0.07980032,0,0
W_Normal_91091,0.07979871,0,0
W_Normal_85932,0.079797134,0,0
W_Normal_29351,0.079797104,0,0
W_Normal_37826,0.07979276,0,0
W_Normal_24335,0.07979259,0,0
W_Normal_59253,0.07979192,0,0
W_Normal_97673,0.07978945,0,0
W_Normal_47731,0.07978552,0,0
W_Normal_85592,0.07978338,0,0
W_Normal_1779,0.07978054,0,0
W_Normal_57358,0.079779886,0,0
W_Normal_72154,0.07977736,0,0
W_Normal_82329,0.07977661,0,0
W_Normal_7144,0.079775885,0,0
W_Normal_42194,0.07977575,0,0
W_Normal_38673,0.07977505,0,0
W_Normal_87993,0.07977281,0,0
W_Normal_64502,0.07977207,0,0
W_Normal_11898,0.07977195,0,0
W_Normal_5721,0.07976973,0,0
W_Normal_59515,0.07976584,0,0
W_Normal_11586,0.07976226,0,0
W_Normal_167,0.07976216,0,0
W_Normal_48281,0.07976074,0,0
W_Normal_94969,0.07975498,0,0
W_Normal_97615,0.07975335,0,0
W_Normal_28670,0.079750195,0,0
W_Normal_29631,0.07974633,0,0
W_Normal_67412,0.07974449,0,0
W_Normal_38308,0.079743885,0,0
W_Normal_15287,0.07974281,0,0
W_Normal_33347,0.079742044,0,0
W_Normal_84044,0.079741925,0,0
W_Normal_74072,0.07974155,0,0
W_Normal_53416,0.07973972,0,0
W_Normal_29328,0.07973851,0,0
W_Normal_2295,0.07973795,0,0
W_Normal_40975,0.079736546,0,0
W_Normal_20165,0.07973628,0,0
W_Normal_84853,0.079732634,0,0
W_Normal_95376,0.079731405,0,0
W_Normal_36527,0.07972861,0,0
W_Normal_63444,0.07972846,0,0
W_Normal_32720,0.079726666,0,0
W_Normal_54661,0.0797263,0,0
W_Normal_12776,0.07972609,0,0
W_Normal_80518,0.0797256,0,0
W_Normal_17578,0.07972477,0,0
W_Normal_82524,0.07972355,0,0
W_Normal_36243,0.07972252,0,0
W_Normal_60030,0.079721674,0,0
W_Normal_50991,0.079720944,0,0
W_Normal_93076,0.07972028,0,0
W_Normal_81729,0.07971856,0,0
W_Normal_64543,0.079716854,0,0
W_Normal_98922,0.079714656,0,0
W_Normal_7932,0.07971423,0,0
W_Normal_57528,0.0797134,0,0
W_Normal_32657,0.07971065,0,0
W_Normal_98404,0.07970907,0,0
W_Normal_89544,0.07970538,0,0
W_Normal_88531,0.07970426,0,0
W_Normal_1364,0.07970378,0,0
W_Normal_5348,0.0797033,0,0
W_Normal_9825,0.07970251,0,0
W_Normal_97029,0.07970149,0,0
W_Normal_64647,0.07970111,0,0
W_Normal_73411,0.079699405,0,0
W_Normal_58736,0.079696886,0,0
W_Normal_56822,0.079696745,0,0
W_Normal_30225,0.07969566,0,0
W_Normal_28426,0.079694085,0,0
W_Normal_22886,0.079694085,0,0
W_Normal_30824,0.07969041,0,0
W_Normal_54567,0.07968692,0,0
W_Normal_12993,0.07968692,0,0
W_Normal_16278,0.07968683,0,0
W_Normal_84527,0.07968625,0,0
W_Normal_32367,0.07968582,0,0
W_Normal_7211,0.07968553,0,0
W_Normal_16940,0.07968482,0,0
W_Normal_62840,0.079684734,0,0
W_Normal_70639,0.07968453,0,0
W_Normal_41185,0.07968408,0,0
W_Normal_41447,0.079683706,0,0
W_Normal_18604,0.07968358,0,0
W_Normal_2308,0.079679586,0,0
W_Normal_96772,0.07967861,0,0
W_Normal_73705,0.079678245,0,0
W_Normal_2664,0.079678,0,0
W_Normal_66520,0.079676285,0,0
W_Normal_31401,0.07967371,0,0
W_Normal_20486,0.07967317,0,0
W_Normal_16468,0.07967197,0,0
W_Normal_62113,0.07967146,0,0
W_Normal_3426,0.07966982,0,0
W_Normal_80580,0.0796673,0,0
W_Normal_62479,0.0796645,0,0
W_Normal_28513,0.07966431,0,0
W_Normal_10021,0.07966377,0,0
W_Normal_89904,0.07966212,0,0
W_Normal_13515,0.079661794,0,0
W_Normal_94200,0.07966159,0,0
W_Normal_45112,0.07965451,0,0
W_Normal_39934,0.07965368,0,0
W_Normal_74753,0.07964878,0,0
W_Normal_51590,0.07964671,0,0
W_Normal_67473,0.07964542,0,0
W_Normal_23924,0.07964386,0,0
W_Normal_81094,0.07964227,0,0
W_Normal_76096,0.079638526,0,0
W_Normal_55949,0.079636976,0,0
W_Normal_85894,0.07963614,0,0
W_Normal_40265,0.079635866,0,0
W_Normal_34040,0.079634614,0,0
W_Normal_59930,0.07963418,0,0
W_Normal_59597,0.079628915,0,0
W_Normal_90021,0.07962609,0,0
W_Normal_93407,0.07962591,0,0
W_Normal_18724,0.07962363,0,0
W_Normal_36063,0.07962309,0,0
W_Normal_34281,0.07962235,0,0
W_Normal_49572,0.07962121,0,0
W_Normal_31186,0.07962113,0,0
W_Normal_3458,0.07962091,0,0
W_Normal_86265,0.07961972,0,0
W_Normal_7612,0.079616964,0,0
W_Normal_38162,0.07961036,0,0
W_Normal_89699,0.07961022,0,0
W_Normal_4814,0.07960706,0,0
W_Normal_73160,0.07960533,0,0
W_Normal_89587,0.07960262,0,0
W_Normal_77286,0.079602614,0,0
W_Normal_56947,0.0796,0,0
W_Normal_10904,0.079599135,0,0
W_Normal_15977,0.079598874,0,0
W_Normal_24055,0.07959856,0,0
W_Normal_38680,0.079598114,0,0
W_Normal_27676,0.0795959,0,0
W_Normal_79154,0.07959403,0,0
W_Normal_42657,0.07959269,0,0
W_Normal_20651,0.07959244,0,0
W_Normal_18180,0.07959147,0,0
W_Normal_60159,0.07959094,0,0
W_Normal_89433,0.079584405,0,0
W_Normal_19213,0.079584375,0,0
W_Normal_61403,0.0795834,0,0
W_Normal_15547,0.07958333,0,0
W_Normal_22544,0.07958326,0,0
W_Normal_3492,0.079582214,0,0
W_Normal_76590,0.079577945,0,0
W_Normal_96116,0.07957575,0,0
W_Normal_67369,0.07957533,0,0
W_Normal_53719,0.07957449,0,0
W_Normal_96928,0.07957383,0,0
W_Normal_40148,0.07957359,0,0
W_Normal_76644,0.07957349,0,0
W_Normal_84503,0.07957299,0,0
W_Normal_20213,0.07957255,0,0
W_Normal_84520,0.079570405,0,0
W_Normal_5138,0.079570234,0,0
W_Normal_65227,0.07956828,0,0
W_Normal_57010,0.07956737,0,0
W_Normal_42630,0.07956726,0,0
W_Normal_98968,0.079567075,0,0
W_Normal_87918,0.079566844,0,0
W_Normal_96034,0.07956649,0,0
W_Normal_52875,0.07956585,0,0
W_Normal_7389,0.0795652,0,0
W_Normal_30291,0.07956408,0,0
W_Normal_26201,0.07956132,0,0
W_Normal_88963,0.07956087,0,0
W_Normal_75791,0.07955825,0,0
W_Normal_44790,0.07955623,0,0
W_Normal_4394,0.079555355,0,0
W_Normal_57268,0.07955532,0,0
W_Normal_79669,0.07955473,0,0
W_Normal_96311,0.079551585,0,0
W_Normal_59891,0.07955086,0,0
W_Normal_15162,0.07954949,0,0
W_Normal_66496,0.07954803,0,0
W_Normal_64914,0.079546556,0,0
W_Normal_623,0.07954544,0,0
W_Normal_80807,0.079542935,0,0
W_Normal_79754,0.07954202,0,0
W_Normal_76551,0.07953976,0,0
W_Normal_31603,0.07953962,0,0
W_Normal_70488,0.07953565,0,0
W_Normal_11455,0.079532295,0,0
W_Normal_16452,0.07952875,0,0
W_Normal_14922,0.07952854,0,0
W_Normal_4729,0.07952697,0,0
W_Normal_88350,0.07952696,0,0
W_Normal_26431,0.07952631,0,0
W_Normal_98441,0.07952526,0,0
W_Normal_2562,0.07952153,0,0
W_Normal_1408,0.079520546,0,0
W_Normal_13397,0.07952052,0,0
W_Normal_97017,0.079519294,0,0
W_Normal_85407,0.079518884,0,0
W_Normal_50135,0.079518884,0,0
W_Normal_38175,0.07951818,0,0
W_Normal_38648,0.07951343,0,0
W_Normal_96340,0.07951284,0,0
W_Normal_81521,0.079511195,0,0
W_Normal_32521,0.07951061,0,0
W_Normal_26781,0.07950496,0,0
W_Normal_24554,0.07950371,0,0
W_Normal_32453,0.07950025,0,0
W_Normal_13930,0.07950017,0,0
W_Normal_46859,0.079495735,0,0
W_Normal_30730,0.0794942,0,0
W_Normal_86916,0.07949201,0,0
W_Normal_24763,0.079490505,0,0
W_Normal_48176,0.07949009,0,0
W_Normal_61406,0.07948939,0,0
W_Normal_59461,0.079488195,0,0
W_Normal_802,0.07948429,0,0
W_Normal_24232,0.07948134,0,0
W_Normal_78589,0.079480745,0,0
W_Normal_27882,0.07947857,0,0
W_Normal_86148,0.07947832,0,0
W_Normal_97011,0.0794774,0,0
W_Normal_62201,0.07947581,0,0
W_Normal_64787,0.079475746,0,0
W_Normal_46477,0.0794708,0,0
W_Normal_4369,0.07946957,0,0
W_Normal_17054,0.0794686,0,0
W_Normal_13536,0.07946772,0,0
W_Normal_19302,0.07946588,0,0
W_Normal_22583,0.07946582,0,0
W_Normal_81802,0.07946546,0,0
W_Normal_23613,0.07946256,0,0
W_Normal_94390,0.079460554,0,0
W_Normal_70104,0.079456165,0,0
W_Normal_47110,0.07945345,0,0
W_Normal_44639,0.07945225,0,0
W_Normal_39666,0.079452015,0,0
W_Normal_77734,0.0794511,0,0
W_Normal_40022,0.079447925,0,0
W_Normal_70015,0.07944721,0,0
W_Normal_70845,0.0794454,0,0
W_Normal_81356,0.07944506,0,0
W_Normal_85117,0.07944299,0,0
W_Normal_35892,0.07944294,0,0
W_Normal_96067,0.07944243,0,0
W_Normal_74109,0.07944169,0,0
W_Normal_44618,0.07944141,0,0
W_Normal_70959,0.07944135,0,0
W_Normal_95956,0.079439394,0,0
W_Normal_60946,0.07943672,0,0
W_Normal_78647,0.079436004,0,0
W_Normal_8018,0.07943567,0,0
W_Normal_49109,0.07943443,0,0
W_Normal_24885,0.079431936,0,0
W_Normal_36073,0.07943142,0,0
W_Normal_83008,0.079430856,0,0
W_Normal_1828,0.07942997,0,0
W_Normal_75067,0.079426296,0,0
W_Normal_38564,0.07942479,0,0
W_Normal_47717,0.07942336,0,0
W_Normal_47335,0.07942263,0,0
W_Normal_60554,0.07942259,0,0
W_Normal_71963,0.07942213,0,0
W_Normal_65038,0.0794198,0,0
W_Normal_56556,0.07941974,0,0
W_Normal_73021,0.079410344,0,0
W_Normal_44088,0.07941032,0,0
W_Normal_46311,0.079409935,0,0
W_Normal_80794,0.07940924,0,0
W_Normal_9282,0.079407744,0,0
W_Normal_28119,0.07940684,0,0
W_Normal_57362,0.07940558,0,0
W_Normal_69762,0.07940475,0,0
W_Normal_74001,0.07940457,0,0
W_Normal_77855,0.0794013,0,0
W_Normal_28448,0.07939663,0,0
W_Normal_15444,0.07939384,0,0
W_Normal_59293,0.07938774,0,0
W_Normal_33094,0.07938637,0,0
W_Normal_70073,0.07938435,0,0
W_Normal_20537,0.07938239,0,0
W_Normal_83400,0.079381846,0,0
W_Normal_49085,0.07938174,0,0
W_Normal_6850,0.079380766,0,0
W_Normal_7109,0.07938031,0,0
W_Normal_21409,0.079379134,0,0
W_Normal_40291,0.07937787,0,0
W_Normal_31591,0.07937554,0,0
W_Normal_47122,0.07937441,0,0
W_Normal_66535,0.07937332,0,0
W_Normal_3537,0.07937275,0,0
W_Normal_23045,0.07937247,0,0
W_Normal_46343,0.07937099,0,0
W_Normal_99343,0.07936961,0,0
W_Normal_93170,0.07936721,0,0
W_Normal_82999,0.07936591,0,0
W_Normal_11821,0.07936516,0,0
W_Normal_58612,0.0793629,0,0
W_Normal_62556,0.07936125,0,0
W_Normal_51187,0.07936018,0,0
W_Normal_8266,0.07935694,0,0
W_Normal_55520,0.07935662,0,0
W_Normal_84195,0.07935634,0,0
W_Normal_75716,0.07935629,0,0
W_Normal_25317,0.07935565,0,0
W_Normal_99007,0.079355136,0,0
W_Normal_87562,0.07935316,0,0
W_Normal_12166,0.079349704,0,0
W_Normal_75400,0.07934788,0,0
W_Normal_83684,0.07934615,0,0
W_Normal_74974,0.07934574,0,0
W_Normal_51416,0.07934008,0,0
W_Normal_36707,0.0793379,0,0
W_Normal_28194,0.07933607,0,0
W_Normal_87463,0.07933377,0,0
W_Normal_33038,0.079331145,0,0
